first_name,last_name,status,arrival_time,session_date,source_file
Onavel Andrés,Aristy Cedeño,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Miguel,Arredondo Quezada,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Alcides,Báez Luis,Excusa,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
José David,Báez Reinoso,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Carmen Ligia,Barceló González,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Wandy Modesto,Batista Gómez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Eduviges María,Bautista Gomera,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Julio César,Beltré Méndez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
de Dell ́Aquila Kenia Felicia,Bidó Parra,Excusa,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Miguel Alberto,Bogaert Marra,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
́Neal Ycelmary,Brito O,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Antonio,Brito Rodríguez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Ramón Antonio,Bueno Patiño,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Agustín,Burgos Tejada,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Tayluma Monserrat,Calderón Fortuna,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
José Manuel,Caraballo Gómez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Rafael Augusto,Castillo Casado,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Ramona,Castillo Juana,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Luis Enrique,Castillo Ogando,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Jorge Hugo,Cavoli Balbuena,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Eugenio,Cedeño Areché,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Estamy Rafaela,Colón Tatis,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Orbe Jhonatan Rabel,Contreras del,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
los Santos de Lebrón Elvira,Corporán de,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Rafael Tobías,Crespo Pérez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Edward Enrique,Cruz Asunción,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Miledy,Cuevas Ana,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Juan Bolívar,Cuevas Davis,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Caraballo Dharuelly Leany,D ́Aza,Excusa,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Jesús de Morla Indhira Shary,de,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Jesús Vargas Román,de,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Jesús Vélez Lourdes,de,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
la Rosa Guerrero Yuderka Yvelisse,de la,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
la Rosa Pérez Carmen Aurelia,de la,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
León Martínez Lucila Leonarda,de,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
León Mascaró Domingo Eusebio,de,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Santos Altagracia,de los,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Pérez Juan Carlos,de,Excusa,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Rosario Robles Ángel,del,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Caty,Díaz Abreu,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Francisco Alberto,Díaz García,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Amado Antonio,Díaz Jiménez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Robinson de Jesús,Díaz Mejía,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Rafael Aníbal,Díaz Rodríguez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Deisy Emelda,Díaz Salcedo,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Danilo Darío,Díaz Vizcaíno,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Gregorio,Domínguez Domínguez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Ydenia,Doñé Tiburcio,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Sadoky,Duarte Suárez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Julio Emil,Durán Rodríguez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Juan Carlos,Echavarría Milané,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Félix Manuel,Encarnación Montero,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
de Melo Carmen Leida,Escarfuller Morel,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Mateo Evangelista,Espaillat Tavárez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Llaniris del Carmen,Espinal Cabrera,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Miguel Eduardo,Espinal Muñoz,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Braulio de Jesús,Espinal Tavárez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Fiordaliza,Estévez Castillo,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
José Antonio,Fabián Beltré,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Sara Penélope,Féliz Díaz,Excusa,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Dellys Dumidia,Féliz Rodríguez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Jacqueline,Fernández Brito,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Luis René,Fernández Tavárez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
José Miguel,Ferreiras Torres,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Simanca,Ferreras Yancarlos,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Jorge,Frías,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Jheyson Amir,García Castillo,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Cecilio,García Javier,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Rogelio Alfonso,Genao Lanza,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Carlos José,Gil Rodríguez,Excusa,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Luis,Gómez Benzo,Licencia,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Rafaela,González González,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Faustina,Guerrero Cabrera,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Félix Santiago,Hiciano Almánzar,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Nicolás,Hidalgo Almánzar,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Elpidio,Infante Galán,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Francisca Trinidad,Jaque Aponte,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Alexander,Javier Cuevas,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Marleni Altagracia,Jiménez Muñoz,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
José Alberto,Jiménez Santos,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Virgilio,Jiménez Víctor,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
de Méndez Hermes Evangelina,José Méndez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Melvin Alexis,Lara Melo,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Aquiles Leonel,Ledesma Alcántara,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Valerio,Leonardo Palacio,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Shirley Antonia,López Féliz,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
de Matos Mirna Josefina,López Francisco,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Nicolás Tolentino,López Mercado,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Julio César,López Peña,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
de Galván Nurca Nieves,Luciano Jiménez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
la Cruz Eudy,Maldonado de,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Anny Veleissy,Mambrú Rodríguez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Charles Noel,Mariotti Paz,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Nelson Rafael,Marmolejos Gil,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Luis Tomás,Marte Santos,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
German,Martínez Araujo,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Ramón Mayobanex,Martínez Durán,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Franklin,Martínez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Johanny Margarita,Martínez Gómez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Millys Johanna,Martínez Morillo,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Pedro Antonio,Martínez Moronta,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Orlando Antonio,Martínez Peña,Ausente,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Llanelis,Matos Cuevas,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Eliazer,Matos Feliz,Excusa,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Jhonny de Jesús,Medina Santos,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Juan Agustín,Medina Santos,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Olfanny Yuverka,Méndez Matos,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Fanny Selinés,Méndez Simonó,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
de Contreras Mery Antonia,Mercado García,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Mélido,Mercedes Castillo,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
la Cruz Carolin,Mercedes de,Licencia,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Liz Adriana,Mieses Díaz,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
José del Carmen,Montero Arias,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Jacqueline,Montero,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Oscar Adolfo,Morel Figueroa,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Carlos,Morillo Valdez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Gilda Mercedes,Moronta Guzmán,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Cirilo Ustasio,Moronta Then,Excusa,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
la Cruz Sergio,Moya de,Excusa,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Junior,Muñoz Olivo,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Heidy María,Musa Kunhardt,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Angélica Natividad,Novas Sierra,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Sonia,Núñez Espino,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Manuel de Jesús,Núñez Guerrero,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Patricia Alexandra,Núñez Rivera,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Brenda Mercedes,Ogando Campos,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Adelis de Jesús,Olivares Ortega,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
la Cruz Nolberto,Ortiz de,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
José Moisés,Ortiz López,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Alfredo,Pacheco Osoria,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
la Cruz Carlixta Carolina,Paula de,Excusa,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Javier,Paulino Francisco,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Rubén Darío,Peñaló Torres,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Taveras Lidia Esther,Pérez de,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Ángela Maruja Gregorina,Pérez Díaz,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Rafael Antonio,Pérez Gómez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Carlos Alberto,Pérez Hernández,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Rosendy Joel,Polanco Polanco,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
los Santos Franklin,Ramírez de,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Jacobo,Ramos Crispín,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Ramón Antonio,Raposo Rodríguez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
María de los Ángeles,Rodríguez Bonseñor,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
José Luis,Rodríguez Hiciano,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Félix Michell,Rodríguez Morel,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Dorina Yajaira,Rodríguez Salazar,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Norberto,Rodríguez Vásquez,Excusa,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Omar,Rojas Diómedes,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Juan José,Rojas Franco,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Enriqueta,Rojas Javier,Excusa,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Héctor Fodil,Rosa Mercedes,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Adelso de Jesús,Ruben Contreras,Excusa,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Abelardo Antonio,Rutinel Arzeno,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Gustavo Antonio,Sánchez García,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Willy Enrique,Sánchez González,Excusa,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Vicente Arturo,Sánchez Henríquez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Jesús Manuel,Sánchez Martínez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Ángel María,Sánchez Pujols,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Carlos,Sánchez Quezada,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Chavely Melina,Sánchez Taveras,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Gregoria Monserrat,Santana Silfa,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Dilenia Altagracia,Santos Muñoz,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Robinson Antonio,Santos Rodríguez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Elida Yalis,Soto Mordán,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
María Elisa,Suárez Alcalá,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Nelsa Shoraya,Suárez Ariza,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
la Cruz Alcibíades,Tavárez de,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Jorge Leonardo,Tavárez Valdez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Kinsberly,Taveras Duarte,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
la Rosa Margarita,Tejeda de,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Otoniel,Tejeda Martínez,Excusa,,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
José Altagracia,Valenzuela Arias,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Bolívar Ernesto,Valera Ariza,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Brailyn Miguel,Vargas Núñez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Damarys,Vásquez Castillo,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Jesús Stalin,Vásquez Marte,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Nelson Saulo,Vega Báez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Jeovanny,Ventura Rivera,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Francisco Rodolfo,Villegas Pérez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Elías,Wessin Chávez,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Carmen Lidia,Williams Benjamín,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Daritza Felicidad,Zapata Díaz,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Jorge Manuel,Zorrilla González,Presente,01:37 p.m.,07/05/2025,asistencia-de-la-sesion-020-del-07-de-mayo-de-2025.pdf
Ana Adalgiza del Carmen,Abreu Polanco,Excusa,,13/05/2025,asistencia-de-la-sesion-021-del-13-de-mayo-de-2025.pdf
Gabriela María,Abreu Santos,Presente,10:14 a.m.,13/05/2025,asistencia-de-la-sesion-021-del-13-de-mayo-de-2025.pdf
José Luis,Abreu Veloz,Presente,10:14 a.m.,13/05/2025,asistencia-de-la-sesion-021-del-13-de-mayo-de-2025.pdf
Aldoneris Rafael,Adón Duarte,Presente,10:14 a.m.,13/05/2025,asistencia-de-la-sesion-021-del-13-de-mayo-de-2025.pdf
Julio,Alcántara Pedro,Presente,10:14 a.m.,13/05/2025,asistencia-de-la-sesion-021-del-13-de-mayo-de-2025.pdf
Ogando Maribel Altagracia,Almánzar de,Presente,10:14 a.m.,13/05/2025,asistencia-de-la-sesion-021-del-13-de-mayo-de-2025.pdf
Ignacio,Aracena,Presente,10:14 a.m.,13/05/2025,asistencia-de-la-sesion-021-del-13-de-mayo-de-2025.pdf
Heriberto,Aracena Montilla,Presente,10:14 a.m.,13/05/2025,asistencia-de-la-sesion-021-del-13-de-mayo-de-2025.pdf
Onavel Andrés,Aristy Cedeño,Presente,10:14 a.m.,13/05/2025,asistencia-de-la-sesion-021-del-13-de-mayo-de-2025.pdf
Miguel,Arredondo Quezada,Presente,10:14 a.m.,13/05/2025,asistencia-de-la-sesion-021-del-13-de-mayo-de-2025.pdf
Alcides,Báez Luis,Excusa,,13/05/2025,asistencia-de-la-sesion-021-del-13-de-mayo-de-2025.pdf
José David,Báez Reinoso,Presente,10:14 a.m.,13/05/2025,asistencia-de-la-sesion-021-del-13-de-mayo-de-2025.pdf
Carmen Ligia,Barceló González,Presente,10:14 a.m.,13/05/2025,asistencia-de-la-sesion-021-del-13-de-mayo-de-2025.pdf
Wandy Modesto,Batista Gómez,Presente,10:14 a.m.,13/05/2025,asistencia-de-la-sesion-021-del-13-de-mayo-de-2025.pdf
Eduviges María,Bautista Gomera,Presente,10:14 a.m.,13/05/2025,asistencia-de-la-sesion-021-del-13-de-mayo-de-2025.pdf
Julio César,Beltré Méndez,Presente,10:14 a.m.,13/05/2025,asistencia-de-la-sesion-021-del-13-de-mayo-de-2025.pdf
